date,year,month,day,day_of_week,is_weekend,volume_millions,value_crores,avg_txn_value_inr
2022-04-13,2022,4,13,Wednesday,0,189.35,6481.5,342.3
2022-04-14,2022,4,14,Thursday,0,177.94,6090.89,342.3
2022-04-15,2022,4,15,Friday,0,188.07,6437.43,342.29
2022-04-16,2022,4,16,Saturday,1,155.03,5306.51,342.29
2022-04-17,2022,4,17,Sunday,1,151.29,5178.51,342.29
2022-04-18,2022,4,18,Monday,0,192.46,6587.95,342.3
2022-04-19,2022,4,19,Tuesday,0,185.18,6338.44,342.29
2022-04-20,2022,4,20,Wednesday,0,183.47,6280.1,342.3
2022-04-21,2022,4,21,Thursday,0,194.1,6644.09,342.3
2022-04-22,2022,4,22,Friday,0,202.7,6938.41,342.3
2022-04-23,2022,4,23,Saturday,1,159.78,5469.06,342.29
2022-04-24,2022,4,24,Sunday,1,161.57,5530.51,342.3
2022-04-25,2022,4,25,Monday,0,188.95,6467.48,342.29
2022-04-26,2022,4,26,Tuesday,0,191.8,6565.14,342.29
2022-04-27,2022,4,27,Wednesday,0,185.58,6352.2,342.29
2022-04-28,2022,4,28,Thursday,0,189.74,6494.73,342.3
2022-04-29,2022,4,29,Friday,0,224.13,7671.97,342.3
2022-04-30,2022,4,30,Saturday,1,171.84,5882.13,342.3
2022-05-01,2022,5,1,Sunday,1,193.2,6585.83,340.88
2022-05-02,2022,5,2,Monday,0,234.45,7992.22,340.89
2022-05-03,2022,5,3,Tuesday,0,186.9,6371.18,340.89
2022-05-04,2022,5,4,Wednesday,0,187.08,6377.54,340.9
2022-05-05,2022,5,5,Thursday,0,198.58,6769.48,340.89
2022-05-06,2022,5,6,Friday,0,200.61,6838.6,340.89
2022-05-07,2022,5,7,Saturday,1,172.75,5888.83,340.89
2022-05-08,2022,5,8,Sunday,1,158.09,5389.2,340.89
2022-05-09,2022,5,9,Monday,0,205.38,7001.22,340.89
2022-05-10,2022,5,10,Tuesday,0,190.2,6483.83,340.9
2022-05-11,2022,5,11,Wednesday,0,195.57,6666.88,340.89
2022-05-12,2022,5,12,Thursday,0,188.96,6441.5,340.89
2022-05-13,2022,5,13,Friday,0,206.53,7040.28,340.88
2022-05-14,2022,5,14,Saturday,1,163.52,5574.17,340.89
2022-05-15,2022,5,15,Sunday,1,157.51,5369.25,340.88
2022-05-16,2022,5,16,Monday,0,205.97,7021.34,340.89
2022-05-17,2022,5,17,Tuesday,0,189.14,6447.57,340.89
2022-05-18,2022,5,18,Wednesday,0,190.78,6503.48,340.89
2022-05-19,2022,5,19,Thursday,0,186.37,6353.05,340.88
2022-05-20,2022,5,20,Friday,0,192.7,6568.88,340.89
2022-05-21,2022,5,21,Saturday,1,162.18,5528.6,340.89
2022-05-22,2022,5,22,Sunday,1,177.19,6040.09,340.88
2022-05-23,2022,5,23,Monday,0,206.22,7029.94,340.9
2022-05-24,2022,5,24,Tuesday,0,191.99,6544.6,340.88
2022-05-25,2022,5,25,Wednesday,0,190.58,6496.74,340.89
2022-05-26,2022,5,26,Thursday,0,192.23,6552.8,340.88
2022-05-27,2022,5,27,Friday,0,210.62,7179.74,340.89
2022-05-28,2022,5,28,Saturday,1,156.48,5334.16,340.88
2022-05-29,2022,5,29,Sunday,1,169.7,5785.04,340.9
2022-05-30,2022,5,30,Monday,0,236.7,8068.8,340.89
2022-05-31,2022,5,31,Tuesday,0,225.67,7692.9,340.89
2022-06-01,2022,6,1,Wednesday,0,227.59,7689.84,337.88
2022-06-02,2022,6,2,Thursday,0,224.77,7594.47,337.88
2022-06-03,2022,6,3,Friday,0,214.9,7261.23,337.89
2022-06-04,2022,6,4,Saturday,1,169.5,5727.18,337.89
2022-06-05,2022,6,5,Sunday,1,163.96,5539.9,337.88
2022-06-06,2022,6,6,Monday,0,201.74,6816.43,337.88
2022-06-07,2022,6,7,Tuesday,0,195.93,6620.17,337.88
2022-06-08,2022,6,8,Wednesday,0,204.41,6906.71,337.89
2022-06-09,2022,6,9,Thursday,0,188.07,6354.66,337.89
2022-06-10,2022,6,10,Friday,0,202.36,6837.43,337.88
2022-06-11,2022,6,11,Saturday,1,167.0,5642.62,337.88
2022-06-12,2022,6,12,Sunday,1,166.33,5620.08,337.89
2022-06-13,2022,6,13,Monday,0,206.12,6964.32,337.88
2022-06-14,2022,6,14,Tuesday,0,196.76,6648.3,337.89
2022-06-15,2022,6,15,Wednesday,0,194.03,6555.81,337.88
2022-06-16,2022,6,16,Thursday,0,204.06,6894.99,337.89
2022-06-17,2022,6,17,Friday,0,201.58,6811.02,337.88
2022-06-18,2022,6,18,Saturday,1,161.18,5445.96,337.88
2022-06-19,2022,6,19,Sunday,1,165.43,5589.56,337.88
2022-06-20,2022,6,20,Monday,0,195.47,6604.65,337.89
2022-06-21,2022,6,21,Tuesday,0,194.3,6565.18,337.89
2022-06-22,2022,6,22,Wednesday,0,205.07,6928.97,337.88
2022-06-23,2022,6,23,Thursday,0,195.46,6604.14,337.88
2022-06-24,2022,6,24,Friday,0,212.31,7173.68,337.89
2022-06-25,2022,6,25,Saturday,1,158.65,5360.49,337.88
2022-06-26,2022,6,26,Sunday,1,162.42,5487.96,337.89
2022-06-27,2022,6,27,Monday,0,202.9,6855.71,337.89
2022-06-28,2022,6,28,Tuesday,0,193.47,6537.09,337.89
2022-06-29,2022,6,29,Wednesday,0,233.27,7881.83,337.88
2022-06-30,2022,6,30,Thursday,0,228.39,7716.99,337.89
2022-07-01,2022,7,1,Friday,0,243.84,8175.53,335.28
2022-07-02,2022,7,2,Saturday,1,199.75,6697.2,335.28
2022-07-03,2022,7,3,Sunday,1,175.22,5874.94,335.29
2022-07-04,2022,7,4,Monday,0,219.64,7364.2,335.29
2022-07-05,2022,7,5,Tuesday,0,212.19,7114.32,335.28
2022-07-06,2022,7,6,Wednesday,0,196.41,6585.41,335.29
2022-07-07,2022,7,7,Thursday,0,197.65,6627.03,335.29
2022-07-08,2022,7,8,Friday,0,211.14,7079.38,335.29
2022-07-09,2022,7,9,Saturday,1,170.77,5725.73,335.29
2022-07-10,2022,7,10,Sunday,1,175.03,5868.45,335.28
2022-07-11,2022,7,11,Monday,0,218.71,7333.06,335.29
2022-07-12,2022,7,12,Tuesday,0,202.12,6776.78,335.28
2022-07-13,2022,7,13,Wednesday,0,200.64,6727.08,335.28
2022-07-14,2022,7,14,Thursday,0,203.5,6823.18,335.29
2022-07-15,2022,7,15,Friday,0,213.71,7165.46,335.29
2022-07-16,2022,7,16,Saturday,1,184.89,6199.2,335.29
2022-07-17,2022,7,17,Sunday,1,162.42,5445.83,335.29
2022-07-18,2022,7,18,Monday,0,213.83,7169.52,335.29
2022-07-19,2022,7,19,Tuesday,0,214.88,7204.6,335.28
2022-07-20,2022,7,20,Wednesday,0,202.62,6793.64,335.29
2022-07-21,2022,7,21,Thursday,0,201.43,6753.53,335.28
2022-07-22,2022,7,22,Friday,0,216.61,7262.8,335.29
2022-07-23,2022,7,23,Saturday,1,171.1,5736.66,335.28
2022-07-24,2022,7,24,Sunday,1,180.54,6053.16,335.28
2022-07-25,2022,7,25,Monday,0,199.27,6681.16,335.28
2022-07-26,2022,7,26,Tuesday,0,211.9,7104.72,335.29
2022-07-27,2022,7,27,Wednesday,0,193.93,6502.1,335.28
2022-07-28,2022,7,28,Thursday,0,200.96,6737.92,335.29
2022-07-29,2022,7,29,Friday,0,216.18,7248.17,335.28
2022-07-30,2022,7,30,Saturday,1,202.14,6777.35,335.28
2022-07-31,2022,7,31,Sunday,1,186.85,6264.94,335.29
2022-08-01,2022,8,1,Monday,0,259.65,8903.92,342.92
2022-08-02,2022,8,2,Tuesday,0,258.88,8877.67,342.93
2022-08-03,2022,8,3,Wednesday,0,203.55,6980.12,342.92
2022-08-04,2022,8,4,Thursday,0,213.43,7319.16,342.93
2022-08-05,2022,8,5,Friday,0,224.99,7715.43,342.92
2022-08-06,2022,8,6,Saturday,1,183.1,6279.07,342.93
2022-08-07,2022,8,7,Sunday,1,180.51,6190.26,342.93
2022-08-08,2022,8,8,Monday,0,218.75,7501.57,342.93
2022-08-09,2022,8,9,Tuesday,0,215.33,7384.26,342.93
2022-08-10,2022,8,10,Wednesday,0,223.71,7671.69,342.93
2022-08-11,2022,8,11,Thursday,0,211.01,7236.06,342.92
2022-08-12,2022,8,12,Friday,0,233.79,8017.11,342.92
2022-08-13,2022,8,13,Saturday,1,172.16,5903.72,342.92
2022-08-14,2022,8,14,Sunday,1,174.3,5977.26,342.93
2022-08-15,2022,8,15,Monday,0,225.84,7744.77,342.93
2022-08-16,2022,8,16,Tuesday,0,221.67,7601.77,342.93
2022-08-17,2022,8,17,Wednesday,0,214.49,7355.38,342.92
2022-08-18,2022,8,18,Thursday,0,210.23,7209.39,342.93
2022-08-19,2022,8,19,Friday,0,229.2,7859.81,342.92
2022-08-20,2022,8,20,Saturday,1,172.43,5913.08,342.93
2022-08-21,2022,8,21,Sunday,1,184.24,6318.07,342.93
2022-08-22,2022,8,22,Monday,0,228.45,7834.27,342.93
2022-08-23,2022,8,23,Tuesday,0,209.35,7179.04,342.92
2022-08-24,2022,8,24,Wednesday,0,209.23,7175.12,342.93
2022-08-25,2022,8,25,Thursday,0,213.92,7335.79,342.92
2022-08-26,2022,8,26,Friday,0,226.42,7764.61,342.93
2022-08-27,2022,8,27,Saturday,1,179.97,6171.64,342.93
2022-08-28,2022,8,28,Sunday,1,193.76,6644.52,342.93
2022-08-29,2022,8,29,Monday,0,221.26,7587.7,342.93
2022-08-30,2022,8,30,Tuesday,0,241.44,8279.43,342.92
2022-08-31,2022,8,31,Wednesday,0,239.32,8206.82,342.92
2022-09-01,2022,9,1,Thursday,0,265.74,9182.02,345.53
2022-09-02,2022,9,2,Friday,0,279.32,9651.19,345.52
2022-09-03,2022,9,3,Saturday,1,187.72,6486.35,345.53
2022-09-04,2022,9,4,Sunday,1,201.09,6948.08,345.52
2022-09-05,2022,9,5,Monday,0,246.96,8533.11,345.53
2022-09-06,2022,9,6,Tuesday,0,221.96,7669.32,345.53
2022-09-07,2022,9,7,Wednesday,0,213.38,7372.67,345.52
2022-09-08,2022,9,8,Thursday,0,232.87,8046.06,345.52
2022-09-09,2022,9,9,Friday,0,239.47,8274.39,345.53
2022-09-10,2022,9,10,Saturday,1,197.49,6823.74,345.52
2022-09-11,2022,9,11,Sunday,1,178.77,6176.9,345.52
2022-09-12,2022,9,12,Monday,0,243.39,8409.64,345.52
2022-09-13,2022,9,13,Tuesday,0,217.82,7526.22,345.52
2022-09-14,2022,9,14,Wednesday,0,230.99,7981.22,345.52
2022-09-15,2022,9,15,Thursday,0,226.13,7813.34,345.52
2022-09-16,2022,9,16,Friday,0,237.65,8211.29,345.52
2022-09-17,2022,9,17,Saturday,1,189.37,6543.13,345.52
2022-09-18,2022,9,18,Sunday,1,196.78,6799.3,345.53
2022-09-19,2022,9,19,Monday,0,238.05,8225.31,345.53
2022-09-20,2022,9,20,Tuesday,0,230.0,7946.93,345.52
2022-09-21,2022,9,21,Wednesday,0,239.44,8273.08,345.52
2022-09-22,2022,9,22,Thursday,0,215.43,7443.5,345.52
2022-09-23,2022,9,23,Friday,0,255.08,8813.71,345.53
2022-09-24,2022,9,24,Saturday,1,192.84,6662.95,345.52
2022-09-25,2022,9,25,Sunday,1,186.03,6427.91,345.53
2022-09-26,2022,9,26,Monday,0,228.31,7888.81,345.53
2022-09-27,2022,9,27,Tuesday,0,224.75,7765.69,345.53
2022-09-28,2022,9,28,Wednesday,0,232.28,8025.94,345.53
2022-09-29,2022,9,29,Thursday,0,258.94,8947.13,345.53
2022-09-30,2022,9,30,Friday,0,292.52,10107.19,345.52
2022-10-01,2022,10,1,Saturday,1,218.55,7526.58,344.39
2022-10-02,2022,10,2,Sunday,1,230.24,7929.5,344.4
2022-10-03,2022,10,3,Monday,0,238.57,8216.34,344.4
2022-10-04,2022,10,4,Tuesday,0,238.22,8204.02,344.39
2022-10-05,2022,10,5,Wednesday,0,241.91,8331.41,344.4
2022-10-06,2022,10,6,Thursday,0,232.67,8013.04,344.4
2022-10-07,2022,10,7,Friday,0,236.09,8130.69,344.39
2022-10-08,2022,10,8,Saturday,1,201.7,6946.6,344.4
2022-10-09,2022,10,9,Sunday,1,203.39,7004.49,344.39
2022-10-10,2022,10,10,Monday,0,250.29,8619.69,344.39
2022-10-11,2022,10,11,Tuesday,0,244.38,8416.35,344.4
2022-10-12,2022,10,12,Wednesday,0,228.07,7854.72,344.4
2022-10-13,2022,10,13,Thursday,0,240.45,8281.09,344.4
2022-10-14,2022,10,14,Friday,0,262.93,9055.06,344.39
2022-10-15,2022,10,15,Saturday,1,206.5,7111.65,344.39
2022-10-16,2022,10,16,Sunday,1,222.81,7673.58,344.4
2022-10-17,2022,10,17,Monday,0,268.25,9238.36,344.39
2022-10-18,2022,10,18,Tuesday,0,258.58,8905.2,344.39
2022-10-19,2022,10,19,Wednesday,0,261.91,9020.14,344.4
2022-10-20,2022,10,20,Thursday,0,255.42,8796.55,344.4
2022-10-21,2022,10,21,Friday,0,274.69,9460.23,344.4
2022-10-22,2022,10,22,Saturday,1,220.59,7597.12,344.4
2022-10-23,2022,10,23,Sunday,1,211.87,7296.8,344.4
2022-10-24,2022,10,24,Monday,0,263.73,9082.59,344.39
2022-10-25,2022,10,25,Tuesday,0,264.49,9108.98,344.4
2022-10-26,2022,10,26,Wednesday,0,227.52,7835.79,344.4
2022-10-27,2022,10,27,Thursday,0,240.36,8277.71,344.39
2022-10-28,2022,10,28,Friday,0,257.77,8877.35,344.39
2022-10-29,2022,10,29,Saturday,1,188.1,6477.99,344.39
2022-10-30,2022,10,30,Sunday,1,224.83,7743.18,344.4
2022-10-31,2022,10,31,Monday,0,294.25,10133.78,344.39
2022-11-01,2022,11,1,Tuesday,0,271.97,9246.56,339.98
2022-11-02,2022,11,2,Wednesday,0,276.31,9394.25,339.99
2022-11-03,2022,11,3,Thursday,0,247.04,8399.17,339.99
2022-11-04,2022,11,4,Friday,0,268.89,9141.78,339.98
2022-11-05,2022,11,5,Saturday,1,205.28,6979.17,339.98
2022-11-06,2022,11,6,Sunday,1,202.75,6893.18,339.98
2022-11-07,2022,11,7,Monday,0,266.25,9052.05,339.98
2022-11-08,2022,11,8,Tuesday,0,256.38,8716.5,339.98
2022-11-09,2022,11,9,Wednesday,0,250.82,8527.61,339.99
2022-11-10,2022,11,10,Thursday,0,244.29,8305.54,339.99
2022-11-11,2022,11,11,Friday,0,257.25,8746.2,339.99
2022-11-12,2022,11,12,Saturday,1,201.05,6835.29,339.98
2022-11-13,2022,11,13,Sunday,1,210.94,7171.54,339.98
2022-11-14,2022,11,14,Monday,0,258.91,8802.53,339.98
2022-11-15,2022,11,15,Tuesday,0,279.3,9495.94,339.99
2022-11-16,2022,11,16,Wednesday,0,273.26,9290.59,339.99
2022-11-17,2022,11,17,Thursday,0,255.95,8701.85,339.98
2022-11-18,2022,11,18,Friday,0,297.93,10129.37,339.99
2022-11-19,2022,11,19,Saturday,1,219.8,7473.0,339.99
2022-11-20,2022,11,20,Sunday,1,224.74,7640.88,339.99
2022-11-21,2022,11,21,Monday,0,283.45,9636.81,339.98
2022-11-22,2022,11,22,Tuesday,0,284.08,9658.35,339.99
2022-11-23,2022,11,23,Wednesday,0,293.04,9962.97,339.99
2022-11-24,2022,11,24,Thursday,0,272.91,9278.63,339.99
2022-11-25,2022,11,25,Friday,0,288.0,9791.71,339.99
2022-11-26,2022,11,26,Saturday,1,211.02,7174.52,339.99
2022-11-27,2022,11,27,Sunday,1,213.61,7262.29,339.98
2022-11-28,2022,11,28,Monday,0,253.51,8618.85,339.98
2022-11-29,2022,11,29,Tuesday,0,295.31,10040.07,339.98
2022-11-30,2022,11,30,Wednesday,0,282.15,9592.74,339.99
2022-12-01,2022,12,1,Thursday,0,294.77,10097.17,342.54
2022-12-02,2022,12,2,Friday,0,319.47,10943.25,342.54
2022-12-03,2022,12,3,Saturday,1,217.86,7462.74,342.55
2022-12-04,2022,12,4,Sunday,1,221.02,7571.05,342.55
2022-12-05,2022,12,5,Monday,0,260.5,8923.32,342.55
2022-12-06,2022,12,6,Tuesday,0,248.32,8506.07,342.54
2022-12-07,2022,12,7,Wednesday,0,244.21,8365.45,342.55
2022-12-08,2022,12,8,Thursday,0,255.88,8765.03,342.54
2022-12-09,2022,12,9,Friday,0,278.65,9545.2,342.55
2022-12-10,2022,12,10,Saturday,1,218.13,7472.13,342.55
2022-12-11,2022,12,11,Sunday,1,227.35,7787.9,342.55
2022-12-12,2022,12,12,Monday,0,265.13,9082.06,342.55
2022-12-13,2022,12,13,Tuesday,0,257.62,8824.53,342.54
2022-12-14,2022,12,14,Wednesday,0,244.28,8367.64,342.54
2022-12-15,2022,12,15,Thursday,0,249.62,8550.5,342.54
2022-12-16,2022,12,16,Friday,0,278.02,9523.56,342.55
2022-12-17,2022,12,17,Saturday,1,221.1,7573.69,342.55
2022-12-18,2022,12,18,Sunday,1,212.44,7277.03,342.55
2022-12-19,2022,12,19,Monday,0,264.63,9064.93,342.55
2022-12-20,2022,12,20,Tuesday,0,241.05,8257.04,342.54
2022-12-21,2022,12,21,Wednesday,0,249.84,8558.31,342.55
2022-12-22,2022,12,22,Thursday,0,259.29,8882.05,342.55
2022-12-23,2022,12,23,Friday,0,277.11,9492.33,342.55
2022-12-24,2022,12,24,Saturday,1,218.46,7483.26,342.55
2022-12-25,2022,12,25,Sunday,1,215.04,7366.24,342.55
2022-12-26,2022,12,26,Monday,0,265.23,9085.35,342.55
2022-12-27,2022,12,27,Tuesday,0,247.55,8479.6,342.54
2022-12-28,2022,12,28,Wednesday,0,257.84,8832.33,342.55
2022-12-29,2022,12,29,Thursday,0,255.74,8760.22,342.54
2022-12-30,2022,12,30,Friday,0,317.95,10891.35,342.55
2022-12-31,2022,12,31,Saturday,1,242.28,8299.32,342.55
2023-01-01,2023,1,1,Sunday,1,234.19,8014.09,342.2
2023-01-02,2023,1,2,Monday,0,322.91,11049.89,342.2
2023-01-03,2023,1,3,Tuesday,0,255.57,8745.44,342.19
2023-01-04,2023,1,4,Wednesday,0,252.58,8643.24,342.2
2023-01-05,2023,1,5,Thursday,0,264.68,9057.5,342.21
2023-01-06,2023,1,6,Friday,0,276.98,9478.39,342.2
2023-01-07,2023,1,7,Saturday,1,228.64,7824.11,342.2
2023-01-08,2023,1,8,Sunday,1,225.2,7706.21,342.19
2023-01-09,2023,1,9,Monday,0,277.57,9498.51,342.2
2023-01-10,2023,1,10,Tuesday,0,248.66,8509.3,342.21
2023-01-11,2023,1,11,Wednesday,0,268.72,9195.51,342.2
2023-01-12,2023,1,12,Thursday,0,261.32,8942.44,342.2
2023-01-13,2023,1,13,Friday,0,277.16,9484.44,342.2
2023-01-14,2023,1,14,Saturday,1,221.51,7580.14,342.2
2023-01-15,2023,1,15,Sunday,1,206.58,7069.16,342.2
2023-01-16,2023,1,16,Monday,0,275.43,9425.33,342.2
2023-01-17,2023,1,17,Tuesday,0,251.28,8598.9,342.2
2023-01-18,2023,1,18,Wednesday,0,248.77,8512.84,342.2
2023-01-19,2023,1,19,Thursday,0,247.45,8467.67,342.2
2023-01-20,2023,1,20,Friday,0,288.69,9878.92,342.2
2023-01-21,2023,1,21,Saturday,1,215.5,7374.47,342.2
2023-01-22,2023,1,22,Sunday,1,232.33,7950.23,342.2
2023-01-23,2023,1,23,Monday,0,268.09,9173.92,342.2
2023-01-24,2023,1,24,Tuesday,0,246.01,8418.43,342.2
2023-01-25,2023,1,25,Wednesday,0,250.61,8575.7,342.19
2023-01-26,2023,1,26,Thursday,0,268.9,9201.86,342.2
2023-01-27,2023,1,27,Friday,0,278.82,9541.24,342.2
2023-01-28,2023,1,28,Saturday,1,216.13,7396.02,342.2
2023-01-29,2023,1,29,Sunday,1,221.64,7584.56,342.2
2023-01-30,2023,1,30,Monday,0,317.58,10867.63,342.2
2023-01-31,2023,1,31,Tuesday,0,308.18,10545.89,342.2
2023-02-01,2023,2,1,Wednesday,0,323.14,11056.9,342.17
2023-02-02,2023,2,2,Thursday,0,306.34,10482.06,342.17
2023-02-03,2023,2,3,Friday,0,280.12,9584.87,342.17
2023-02-04,2023,2,4,Saturday,1,225.55,7717.85,342.18
2023-02-05,2023,2,5,Sunday,1,231.0,7904.09,342.17
2023-02-06,2023,2,6,Monday,0,274.96,9408.59,342.18
2023-02-07,2023,2,7,Tuesday,0,261.55,8949.7,342.18
2023-02-08,2023,2,8,Wednesday,0,272.06,9309.32,342.18
2023-02-09,2023,2,9,Thursday,0,268.89,9200.84,342.18
2023-02-10,2023,2,10,Friday,0,291.09,9960.49,342.18
2023-02-11,2023,2,11,Saturday,1,222.77,7622.47,342.17
2023-02-12,2023,2,12,Sunday,1,227.03,7768.45,342.18
2023-02-13,2023,2,13,Monday,0,275.28,9419.52,342.18
2023-02-14,2023,2,14,Tuesday,0,276.48,9460.36,342.17
2023-02-15,2023,2,15,Wednesday,0,277.65,9500.46,342.17
2023-02-16,2023,2,16,Thursday,0,254.37,8703.95,342.18
2023-02-17,2023,2,17,Friday,0,283.32,9694.49,342.17
2023-02-18,2023,2,18,Saturday,1,216.8,7418.46,342.18
2023-02-19,2023,2,19,Sunday,1,223.64,7652.46,342.18
2023-02-20,2023,2,20,Monday,0,282.08,9651.94,342.17
2023-02-21,2023,2,21,Tuesday,0,257.57,8813.56,342.18
2023-02-22,2023,2,22,Wednesday,0,261.84,8959.46,342.17
2023-02-23,2023,2,23,Thursday,0,261.18,8936.76,342.17
2023-02-24,2023,2,24,Friday,0,292.5,10008.72,342.18
2023-02-25,2023,2,25,Saturday,1,229.45,7851.31,342.18
2023-02-26,2023,2,26,Sunday,1,223.06,7632.63,342.18
2023-02-27,2023,2,27,Monday,0,326.81,11182.46,342.17
2023-02-28,2023,2,28,Tuesday,0,304.6,10422.64,342.17
2023-03-01,2023,3,1,Wednesday,0,318.53,10904.77,342.35
2023-03-02,2023,3,2,Thursday,0,337.27,11546.33,342.35
2023-03-03,2023,3,3,Friday,0,312.83,10709.61,342.35
2023-03-04,2023,3,4,Saturday,1,226.48,7753.54,342.35
2023-03-05,2023,3,5,Sunday,1,244.32,8364.25,342.35
2023-03-06,2023,3,6,Monday,0,300.02,10271.06,342.35
2023-03-07,2023,3,7,Tuesday,0,269.64,9230.99,342.34
2023-03-08,2023,3,8,Wednesday,0,286.12,9795.16,342.34
2023-03-09,2023,3,9,Thursday,0,292.14,10001.42,342.35
2023-03-10,2023,3,10,Friday,0,292.19,10003.19,342.35
2023-03-11,2023,3,11,Saturday,1,229.68,7863.13,342.35
2023-03-12,2023,3,12,Sunday,1,245.9,8418.15,342.34
2023-03-13,2023,3,13,Monday,0,295.5,10116.21,342.34
2023-03-14,2023,3,14,Tuesday,0,283.88,9718.49,342.35
2023-03-15,2023,3,15,Wednesday,0,282.11,9658.01,342.35
2023-03-16,2023,3,16,Thursday,0,282.53,9672.38,342.35
2023-03-17,2023,3,17,Friday,0,290.49,9944.7,342.34
2023-03-18,2023,3,18,Saturday,1,246.14,8426.66,342.35
2023-03-19,2023,3,19,Sunday,1,247.17,8461.72,342.34
2023-03-20,2023,3,20,Monday,0,291.3,9972.55,342.35
2023-03-21,2023,3,21,Tuesday,0,278.89,9547.85,342.35
2023-03-22,2023,3,22,Wednesday,0,266.43,9121.19,342.35
2023-03-23,2023,3,23,Thursday,0,283.57,9707.82,342.34
2023-03-24,2023,3,24,Friday,0,306.39,10489.22,342.35
2023-03-25,2023,3,25,Saturday,1,236.85,8108.44,342.34
2023-03-26,2023,3,26,Sunday,1,246.79,8448.75,342.35
2023-03-27,2023,3,27,Monday,0,290.42,9942.52,342.35
2023-03-28,2023,3,28,Tuesday,0,283.99,9722.26,342.35
2023-03-29,2023,3,29,Wednesday,0,270.72,9267.87,342.34
2023-03-30,2023,3,30,Thursday,0,320.92,10986.6,342.35
2023-03-31,2023,3,31,Friday,0,345.16,11816.41,342.35
2023-04-01,2023,4,1,Saturday,1,292.13,10115.47,346.27
2023-04-02,2023,4,2,Sunday,1,286.05,9904.78,346.26
2023-04-03,2023,4,3,Monday,0,310.16,10739.51,346.26
2023-04-04,2023,4,4,Tuesday,0,303.85,10521.09,346.26
2023-04-05,2023,4,5,Wednesday,0,292.61,10132.14,346.27
2023-04-06,2023,4,6,Thursday,0,282.21,9771.84,346.26
2023-04-07,2023,4,7,Friday,0,335.78,11626.87,346.26
2023-04-08,2023,4,8,Saturday,1,264.31,9152.15,346.27
2023-04-09,2023,4,9,Sunday,1,240.53,8328.65,346.26
2023-04-10,2023,4,10,Monday,0,317.46,10992.43,346.26
2023-04-11,2023,4,11,Tuesday,0,292.03,10111.75,346.26
2023-04-12,2023,4,12,Wednesday,0,298.84,10347.82,346.27
2023-04-13,2023,4,13,Thursday,0,299.12,10357.29,346.26
2023-04-14,2023,4,14,Friday,0,318.13,11015.8,346.27
2023-04-15,2023,4,15,Saturday,1,245.05,8485.27,346.27
2023-04-16,2023,4,16,Sunday,1,245.88,8513.98,346.27
2023-04-17,2023,4,17,Monday,0,303.18,10497.81,346.26
2023-04-18,2023,4,18,Tuesday,0,289.1,10010.47,346.26
2023-04-19,2023,4,19,Wednesday,0,295.9,10245.98,346.26
2023-04-20,2023,4,20,Thursday,0,290.13,10046.21,346.27
2023-04-21,2023,4,21,Friday,0,326.29,11298.07,346.26
2023-04-22,2023,4,22,Saturday,1,265.25,9184.74,346.27
2023-04-23,2023,4,23,Sunday,1,246.87,8548.01,346.26
2023-04-24,2023,4,24,Monday,0,313.45,10853.74,346.27
2023-04-25,2023,4,25,Tuesday,0,300.94,10420.57,346.27
2023-04-26,2023,4,26,Wednesday,0,300.7,10412.04,346.26
2023-04-27,2023,4,27,Thursday,0,297.18,10290.06,346.26
2023-04-28,2023,4,28,Friday,0,326.83,11316.75,346.26
2023-04-29,2023,4,29,Saturday,1,294.76,10206.48,346.26
2023-04-30,2023,4,30,Sunday,1,277.17,9597.29,346.26
2023-05-01,2023,5,1,Monday,0,359.95,12528.55,348.06
2023-05-02,2023,5,2,Tuesday,0,343.41,11952.74,348.06
2023-05-03,2023,5,3,Wednesday,0,284.21,9892.36,348.07
2023-05-04,2023,5,4,Thursday,0,291.2,10135.72,348.07
2023-05-05,2023,5,5,Friday,0,320.1,11141.67,348.07
2023-05-06,2023,5,6,Saturday,1,245.41,8541.99,348.07
2023-05-07,2023,5,7,Sunday,1,256.6,8931.46,348.07
2023-05-08,2023,5,8,Monday,0,326.04,11348.37,348.07
2023-05-09,2023,5,9,Tuesday,0,284.01,9885.47,348.07
2023-05-10,2023,5,10,Wednesday,0,278.82,9704.73,348.06
2023-05-11,2023,5,11,Thursday,0,293.52,10216.47,348.07
2023-05-12,2023,5,12,Friday,0,320.44,11153.29,348.06
2023-05-13,2023,5,13,Saturday,1,245.23,8535.44,348.06
2023-05-14,2023,5,14,Sunday,1,259.92,9046.96,348.07
2023-05-15,2023,5,15,Monday,0,293.73,10223.83,348.07
2023-05-16,2023,5,16,Tuesday,0,296.92,10334.65,348.06
2023-05-17,2023,5,17,Wednesday,0,285.58,9940.18,348.07
2023-05-18,2023,5,18,Thursday,0,305.87,10646.41,348.07
2023-05-19,2023,5,19,Friday,0,331.53,11539.31,348.06
2023-05-20,2023,5,20,Saturday,1,240.55,8372.71,348.07
2023-05-21,2023,5,21,Sunday,1,242.44,8438.65,348.07
2023-05-22,2023,5,22,Monday,0,312.92,10891.48,348.06
2023-05-23,2023,5,23,Tuesday,0,287.49,10006.61,348.07
2023-05-24,2023,5,24,Wednesday,0,290.47,10110.4,348.07
2023-05-25,2023,5,25,Thursday,0,291.09,10131.9,348.07
2023-05-26,2023,5,26,Friday,0,297.39,10351.07,348.06
2023-05-27,2023,5,27,Saturday,1,247.12,8601.36,348.06
